,status,gender,firstName,level,lastName,userId,ts,auth,page,sessionId,location,itemInSession,userAgent,method,length,song,artist,time,registration
15686117,200,F,Gabrielle,free,Berry,1540045,1542407354000,Logged In,NextSong,198332,"Harrisburg-Carlisle, PA",18,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,229.72036,Don't Stop,Brazilian Girls,2018-11-16 22:29:14,2018-09-22 14:11:14
10473162,200,F,Alida,paid,Jensen,1306318,1541050386000,Logged In,NextSong,141612,"Providence-Warwick, RI-MA",26,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",PUT,277.15873,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,2018-11-01 05:33:06,2018-09-19 05:18:02
3069903,200,F,Karlie,paid,Johnson,1258176,1539179285000,Logged In,NextSong,62315,"New York-Newark-Jersey City, NY-NJ-PA",145,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,259.83955,We Could Forever,Bonobo,2018-10-10 13:48:05,2018-08-13 04:50:49
1651382,200,M,Julius,paid,King,1718034,1538773512000,Logged In,NextSong,46499,"Atlanta-Sandy Springs-Roswell, GA",44,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,216.76363,Hey_ Soul Sister,Train,2018-10-05 21:05:12,2018-08-25 18:27:48
8748255,200,M,Charles,free,Kim,1415860,1540591739000,Logged In,NextSong,119800,"Marquette, MI",9,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,320.83546,Thou Shalt Always Kill,Dan Le Sac vs Scroobius Pip,2018-10-26 22:08:59,2018-07-26 11:40:38
11396948,200,F,Taylor,free,Welch,1451502,1541290054000,Logged In,Add to Playlist,154116,"Detroit-Warren-Dearborn, MI",113,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,PUT,,,,2018-11-04 00:07:34,2018-10-15 10:32:35
24317802,200,M,Devin,paid,Evans,1448964,1540536378000,Logged In,NextSong,21860,"Grand Rapids-Wyoming, MI",31,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53""",PUT,236.45995,It Takes A Fool To Remain Sane,The Ark,2018-10-26 06:46:18,2018-09-29 03:01:21
23665139,200,F,Noeli,free,Harrison,1379661,1539608550000,Logged In,NextSong,13979,"Dallas-Fort Worth-Arlington, TX",145,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,288.1824,The truth is so boring,Soulwax,2018-10-15 13:02:30,2018-07-26 17:36:54
3837911,200,M,Lucas,paid,Diaz,1439026,1539353963000,Logged In,NextSong,62268,"St. Louis, MO-IL",344,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,250.8273,Mockingbird,Eminem,2018-10-12 14:19:23,2018-09-28 08:54:22
10987015,200,F,Paula,paid,Brown,1201787,1541168510000,Logged In,NextSong,150470,"New York-Newark-Jersey City, NY-NJ-PA",83,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,180.27057,Modern world,Modern Lovers,2018-11-02 14:21:50,2018-08-25 14:02:44
903814,200,M,Kaidyn,free,Tucker,1496047,1538596019000,Logged In,NextSong,38157,"Binghamton, NY",25,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,300.19873,XRDS,Covenant,2018-10-03 19:46:59,2018-08-27 13:35:34
14425396,200,F,Belen,paid,Campbell,1615193,1542116460000,Logged In,NextSong,183651,"Mobile, AL",156,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,217.25995,Esperando El Impacto,Bersuit Vergarabat,2018-11-13 13:41:00,2018-09-17 12:15:23
4056795,200,F,Leanna,free,Johnson,1834778,1539401034000,Logged In,NextSong,76432,"Cleveland-Elyria, OH",95,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.102 Safari/537.36""",PUT,225.88036,She's Strange,Cameo,2018-10-13 03:23:54,2018-09-17 03:10:42
10539310,200,M,Christopher,free,Manning,1004998,1541066805000,Logged In,NextSong,124759,"Louisville/Jefferson County, KY-IN",37,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,281.88689,Betty's Diner,Carrie Newcomer,2018-11-01 10:06:45,2018-09-11 05:45:51
20552257,200,F,Lovie,free,Lopez,1880312,1540221644000,Logged In,NextSong,12510,"New York-Newark-Jersey City, NY-NJ-PA",170,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,251.42812,Mamma,Bram Vermeulen,2018-10-22 15:20:44,2018-09-20 00:04:25
13983555,200,F,Samantha,paid,Hurst,1933191,1542011960000,Logged In,NextSong,179260,"San Jose-Sunnyvale-Santa Clara, CA",25,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,370.62485,Red Right Hand,Nick Cave & The Bad Seeds,2018-11-12 08:39:20,2018-09-13 07:25:22
22236294,200,M,Antwan,paid,Davis,1313658,1541336195000,Logged In,NextSong,19406,"Wichita, KS",267,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,187.29751,The Story of Charlie Lawson,The Country Gentlemen,2018-11-04 12:56:35,2018-08-12 02:38:36
8717797,307,M,Nathan,paid,Mclaughlin,1137146,1540585598000,Logged In,Add Friend,116563,"Dallas-Fort Worth-Arlington, TX",384,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,,,,2018-10-26 20:26:38,2018-09-19 07:46:17
5049510,200,F,Ava,paid,Hughes,1284420,1539701627000,Logged In,NextSong,84971,"Chicago-Naperville-Elgin, IL-IN-WI",158,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),PUT,205.45261,Marry Me,Train,2018-10-16 14:53:47,2018-08-31 09:05:33
1098883,200,M,Drake,free,Clark,1741641,1538644425000,Logged In,NextSong,27675,"Port St. Lucie, FL",7,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,471.11791,Alive (Ron Reeser & Dan Saenz Mix),Annet Artani,2018-10-04 09:13:45,2018-09-29 18:48:28
21215340,200,F,Melany,free,Shelton,1059430,1538575197000,Logged In,NextSong,4767,"Los Angeles-Long Beach-Anaheim, CA",12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,178.18077,Ithica 27/9,Mogwai,2018-10-03 13:59:57,2018-08-31 09:32:34
10796884,200,M,Dyson,paid,Murphy,1066974,1541122237000,Logged In,NextSong,148985,"Talladega-Sylacauga, AL",45,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,232.09751,Tim McGraw,Taylor Swift,2018-11-02 01:30:37,2018-09-11 04:01:38
10076642,200,M,Leonardo,paid,Smith,1957152,1540959816000,Cancelled,Cancellation Confirmation,138019,"Minneapolis-St. Paul-Bloomington, MN-WI",194,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",GET,,,,2018-10-31 04:23:36,2018-09-03 18:55:30
23068599,200,M,Ever,paid,George,1256833,1538655049000,Logged In,NextSong,4389,"Ann Arbor, MI",7,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,218.87955,Afroman,Plastilina Mosh,2018-10-04 12:10:49,2017-12-12 23:37:38
10270750,200,M,Carlos,paid,Lewis,1094154,1541005527000,Logged In,NextSong,138458,"Portland-Vancouver-Hillsboro, OR-WA",147,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,295.18322,God Complex,Tech N9ne,2018-10-31 17:05:27,2018-09-23 11:22:37
22368568,200,M,Christian,paid,Kelley,1854934,1541748975000,Logged In,NextSong,23754,"Washington-Arlington-Alexandria, DC-VA-MD-WV",28,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,228.88444,Girls Just Want To Have Fun,Cyndi Lauper,2018-11-09 07:36:15,2018-07-23 05:00:05
15383991,200,M,Brandon,paid,Petty,1193432,1542334933000,Logged In,NextSong,189698,"Miami-Fort Lauderdale-West Palm Beach, FL",22,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,235.44118,Don't Wake Me (Album Version),Skillet,2018-11-16 02:22:13,2018-08-25 00:22:40
10089184,200,F,Charlotte,paid,Hicks,1648310,1540962936000,Logged In,NextSong,140612,"Lawton, OK",22,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",PUT,177.52771,Starry Eyed,Ellie Goulding,2018-10-31 05:15:36,2018-08-29 05:36:59
23575014,307,M,Michael,paid,Buck,1103086,1539408573000,Logged In,Thumbs Up,10627,"DeRidder, LA",178,"""Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,,,,2018-10-13 05:29:33,2018-07-15 11:36:31
14495579,200,M,Bennett,paid,Boyd,1256244,1542131095000,Logged In,NextSong,183629,"Houston-The Woodlands-Sugar Land, TX",77,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,268.45995,Christian Woman (Edit) (Album Version),Type O Negative,2018-11-13 17:44:55,2018-09-02 19:38:42
2801470,200,F,Mattie,paid,Anderson,1349461,1539115020000,Logged In,NextSong,39357,"Hagerstown-Martinsburg, MD-WV",80,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,211.98322,Word Up!,Cameo,2018-10-09 19:57:00,2018-09-08 02:16:25
22030788,200,F,Juliana,paid,Spencer,1713669,1540664803000,Logged In,NextSong,16844,"Alamogordo, NM",30,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,269.63546,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,2018-10-27 18:26:43,2018-09-20 01:17:42
13315225,200,F,Rosa,free,Waller,1065589,1541783309000,Logged In,Upgrade,152337,"Sherman-Denison, TX",19,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,GET,,,,2018-11-09 17:08:29,2018-09-16 15:23:09
111257,200,M,Haven,free,Chambers,1043011,1538393231000,Logged In,Home,11311,"Richmond, VA",16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,GET,,,,2018-10-01 11:27:11,2018-06-28 10:59:48
5771356,200,M,Trenton,paid,Jacobs,1895263,1539863269000,Logged In,NextSong,66830,"Minneapolis-St. Paul-Bloomington, MN-WI",94,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,233.89995,Love Story,Taylor Swift,2018-10-18 11:47:49,2018-09-17 15:57:23
14596076,200,F,Emma,paid,Watts,1548389,1542152148000,Logged In,NextSong,183713,"Austin-Round Rock, TX",32,"""Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,314.87955,Lightning,Eric Church,2018-11-13 23:35:48,2018-09-10 21:00:01
21353632,200,M,Jacoby,free,Cook,1927176,1538898232000,Logged In,NextSong,6374,"Albany-Schenectady-Troy, NY",90,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",PUT,207.72526,Would?,Alice In Chains,2018-10-07 07:43:52,2018-07-31 08:03:12
15255194,200,M,Xavier,paid,Hernandez,1121552,1542305027000,Logged In,NextSong,188462,"San Jose-Sunnyvale-Santa Clara, CA",33,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,238.54975,Just Dance,Lady GaGa / Colby O'Donis,2018-11-15 18:03:47,2018-09-12 03:41:01
16438443,200,M,Colton,paid,Nguyen,1192605,1542664332000,Logged In,NextSong,187607,"Los Angeles-Long Beach-Anaheim, CA",27,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,550.68689,Theme,Public Image Ltd,2018-11-19 21:52:12,2018-07-05 18:33:15
261451,200,F,Kadience,paid,Flores,1821545,1538430047000,Logged In,NextSong,27382,"Columbus, OH",24,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,319.42485,Human After All,Daft Punk,2018-10-01 21:40:47,2018-09-11 21:20:37
15647961,200,M,Jacob,paid,Little,1697984,1542399313000,Logged In,NextSong,194972,"Virginia Beach-Norfolk-Newport News, VA-NC",210,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,235.44118,Hey Jealousy,Gin Blossoms,2018-11-16 20:15:13,2018-09-20 23:10:13
20462807,200,M,Edward,paid,Ramirez,1497769,1539849271000,Logged In,NextSong,11690,"Detroit-Warren-Dearborn, MI",48,"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53""",PUT,174.41914,Sorrow (1997 Digital Remaster),David Bowie,2018-10-18 07:54:31,2018-06-11 20:09:55
14434870,200,M,Arron,free,Melendez,1217430,1542118549000,Logged In,NextSong,125098,"Beaumont-Port Arthur, TX",11,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,161.51465,Honey Molasses,Jill Scott,2018-11-13 14:15:49,2018-09-24 20:13:35
13364687,200,F,Jocilyn,paid,Black,1047975,1541793619000,Logged In,NextSong,37134,"Boston-Cambridge-Newton, MA-NH",205,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,264.80281,Out At The Pictures,Hot Chip,2018-11-09 20:00:19,2018-09-20 18:31:22
5557673,200,F,Zoey,free,Chen,1495167,1539813141000,Logged In,NextSong,92638,"Palm Bay-Melbourne-Titusville, FL",63,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,307.53914,Natural Anthem (Album),Postal Service,2018-10-17 21:52:21,2018-09-09 15:38:03
1057876,200,M,Logan,paid,Sexton,1351888,1538633573000,Logged In,NextSong,28495,"Naples-Immokalee-Marco Island, FL",105,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,194.76853,Smile,Lily Allen,2018-10-04 06:12:53,2018-09-30 00:00:21
16258021,200,F,Caroline,free,Castro,1462168,1542622429000,Logged In,NextSong,200402,"Memphis, TN-MS-AR",31,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),PUT,156.13342,Angels,Flight Of The Conchords,2018-11-19 10:13:49,2018-09-23 14:53:16
12746781,200,M,Dimitri,paid,Huber,1871368,1541650636000,Logged In,Add to Playlist,165846,"Baltimore-Columbia-Towson, MD",156,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,,,,2018-11-08 04:17:16,2018-08-20 09:40:09
5361319,200,F,Ellana,free,Stokes,1487034,1539771955000,Logged In,NextSong,88669,"Searcy, AR",5,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,221.33506,Redneck Woman,Gretchen Wilson,2018-10-17 10:25:55,2018-08-24 01:04:19
9272397,200,M,Peyton,paid,Huff,1962734,1540775910000,Logged In,NextSong,123405,"Seattle-Tacoma-Bellevue, WA",136,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,310.67383,ZDRLT (Rewind),Digitalism,2018-10-29 01:18:30,2018-06-26 13:46:03
24708195,200,M,Jesse,paid,Dyer,1536363,1541141914000,Logged In,NextSong,26433,"Scranton--Wilkes-Barre--Hazleton, PA",3,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,279.06567,A Better Son/Daughter,Rilo Kiley,2018-11-02 06:58:34,2018-06-13 18:46:22
1977900,200,F,Ashley,paid,Hendricks,1874380,1538895124000,Logged In,NextSong,44117,"Miami-Fort Lauderdale-West Palm Beach, FL",103,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,201.1424,Kiss And Tell,You Me At Six,2018-10-07 06:52:04,2018-07-05 17:22:05
2611530,307,F,Lily,paid,Johnson,1466123,1539074695000,Logged In,Thumbs Up,13459,"New Orleans-Metairie, LA",65,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,,,,2018-10-09 08:44:55,2018-09-30 15:11:54
1060086,200,F,Kayleen,free,Richards,1096073,1538634164000,Logged In,NextSong,12697,"Los Angeles-Long Beach-Anaheim, CA",55,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),PUT,244.84526,Sunday Morning,Maroon 5,2018-10-04 06:22:44,2018-08-13 12:12:59
21449172,200,F,Leslie,free,Watson,1296779,1539123928000,Logged In,NextSong,1685,"Chicago-Naperville-Elgin, IL-IN-WI",117,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36""",PUT,319.03302,The Alliance Of Hellhoundz,DESTRUCTION,2018-10-09 22:25:28,2018-09-03 22:16:16
14650649,200,F,London,paid,Chandler,1621832,1542164694000,Logged In,NextSong,185473,"San Antonio-New Braunfels, TX",75,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,201.32526,Fight,Early Man,2018-11-14 03:04:54,2018-09-07 06:45:46
3393044,200,M,Malakhi,free,Mason,1636072,1539251537000,Logged In,NextSong,12962,"Trenton, NJ",166,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,220.89098,Eazy-Er Said Than Dunn,Eazy-E,2018-10-11 09:52:17,2018-09-09 02:52:23
1898904,200,M,Diego,free,Bennett,1598991,1538859301000,Logged In,NextSong,10451,"Denver-Aurora-Lakewood, CO",119,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,225.27955,You've Lost That Lovin' Feelin',Righteous Brothers,2018-10-06 20:55:01,2018-09-27 04:31:17
5741008,200,M,Samuel,paid,Evans,1771934,1539856110000,Logged In,NextSong,59030,"Seattle-Tacoma-Bellevue, WA",16,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",PUT,408.63302,Monosylabik Parts 1 & 2,DJ Shadow,2018-10-18 09:48:30,2018-08-12 15:19:58
15736965,200,M,Cameron,paid,Richardson,1119410,1542420026000,Logged In,NextSong,193378,"Knoxville, TN",55,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,258.55955,Money To Blow,Birdman / Lil Wayne / Drake,2018-11-17 02:00:26,2018-09-28 03:38:31
7960347,200,M,Brody,paid,Dixon,1136125,1540419598000,Logged In,NextSong,104916,"Olympia-Tumwater, WA",335,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,203.04934,Had I Known You Better Then (LP Version),Daryl Hall And John Oates,2018-10-24 22:19:58,2018-09-26 18:58:29
15010460,200,M,Thomas,paid,White,1885160,1542247816000,Logged In,NextSong,186854,"Providence-Warwick, RI-MA",230,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",PUT,286.40608,Wish You Were Intro/Wish You Were,Kate Voegele,2018-11-15 02:10:16,2018-09-06 21:45:48
1051303,200,F,Estrella,paid,Owen,1717762,1538631817000,Logged In,NextSong,34416,"North Port-Sarasota-Bradenton, FL",319,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,252.29016,Besame,Camila,2018-10-04 05:43:37,2018-08-14 00:58:31
2578886,200,F,Ayesha,paid,Lopez,1089386,1539066567000,Logged In,NextSong,50797,"Logan, WV",322,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,360.51546,Crumpshit,Philippe Rochard,2018-10-09 06:29:27,2018-04-08 12:16:52
606741,200,F,Kenzy,paid,Green,1092182,1538519096000,Logged In,NextSong,18713,"Claremont-Lebanon, NH-VT",74,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,268.61669,New Divide (Album Version),Linkin Park,2018-10-02 22:24:56,2018-09-17 20:16:27
3451525,200,F,Ayanna,paid,Hampton,1394835,1539265618000,Logged In,NextSong,67969,"Wooster, OH",153,"""Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,217.44281,It Won't Be Like This For Long,Darius Rucker,2018-10-11 13:46:58,2018-09-01 13:08:52
15556008,307,F,Shaniyah,paid,Mitchell,1162375,1542380301000,Logged In,Thumbs Up,194443,"Martin, TN",102,Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko,PUT,,,,2018-11-16 14:58:21,2018-09-27 18:50:18
4801606,200,M,Tristan,paid,Gray,1708792,1539642320000,Logged In,NextSong,67374,"Miami-Fort Lauderdale-West Palm Beach, FL",53,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",PUT,232.77669,Company,Third Eye Blind,2018-10-15 22:25:20,2018-08-19 05:05:57
23457757,200,F,Macy,paid,Johnson,1433037,1539254523000,Logged In,NextSong,10967,"Boston-Cambridge-Newton, MA-NH",82,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,268.38159,Yellow,Coldplay,2018-10-11 10:42:03,2018-09-25 23:17:39
13687639,200,M,Kamari,paid,Beck,1327344,1541900620000,Logged In,NextSong,177451,"Allentown-Bethlehem-Easton, PA-NJ",1,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",PUT,564.63628,Light Through The Veins,Jon Hopkins,2018-11-11 01:43:40,2018-09-16 23:04:57
19970960,200,M,Jack,paid,Jones,1537949,1538516695000,Logged In,NextSong,1414,"Memphis, TN-MS-AR",66,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",PUT,211.04281,Henrietta,The Fratellis,2018-10-02 21:44:55,2018-09-01 16:44:40
21838802,200,M,Samuel,free,Johnson,1122999,1540149205000,Logged In,NextSong,14074,"St. Louis, MO-IL",8,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/6.1.5 Safari/537.77.4""",PUT,212.03546,Don't Worry,Kim Appleby,2018-10-21 19:13:25,2018-08-08 20:02:15
8351826,200,M,Anthony,paid,Booth,1103788,1540504274000,Logged In,NextSong,115023,"Miami-Fort Lauderdale-West Palm Beach, FL",48,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,236.38159,One More Time (Short Radio Edit),Daft Punk,2018-10-25 21:51:14,2018-08-10 22:23:16
24483967,200,M,Connor,paid,Watson,1480058,1540837200000,Logged In,NextSong,23334,"Spartanburg, SC",57,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/34.0.1847.116 Chrome/34.0.1847.116 Safari/537.36""",PUT,156.94322,Gonna Make You Love Me,Ryan Adams,2018-10-29 18:20:00,2018-07-11 12:41:12
11708955,200,M,Angel,paid,Nunez,1132132,1541410873000,Logged In,NextSong,155685,"Cape Coral-Fort Myers, FL",41,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,PUT,155.16689,Faker,Miike Snow,2018-11-05 09:41:13,2018-08-27 09:51:20
